E_MeV,S_mass_MeV_cm2_g
7.7944157504,1.39255593719
7.90306567886,1.39406303106
8.0132301284,1.39556892299
8.12493021061,1.3970735472
8.2381873314,1.39857683963
8.35302319503,1.40007873785
8.46945980831,1.40157918109
8.58751948485,1.40307811016
8.70722484924,1.40457546744
8.8285988415,1.40607119687
8.95166472138,1.40756524389
9.07644607289,1.40905755544
9.20296680876,1.41054807993
9.33125117508,1.41203676719
9.46132375589,1.41352356849
9.59320947794,1.41500843646
9.72693361543,1.41649132509
9.86252179487,1.41797218973
10,1.41945098703
